Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Seniority_Days,ChildrenTotal,HasChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,WebEngagement,R_Score,F_Score,M_Score,RFM_Score,RFM_Segmento,Education_Postgraduate,Education_Undergraduate,Marital_Status_Partner,Age_Grupo_Millennial (30–44),Age_Grupo_Gen X (45–59),Age_Grupo_Boomer (60–74),Age_Grupo_Silent (75+),Income_Faixa_Média-baixa,Income_Faixa_Média-alta,Income_Faixa_Alta,Valor_Cliente_Prata,Valor_Cliente_Ouro,Valor_Cliente_Platina
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,61,4886,1,1,279,13,0,0.7142857142857143,2,2,2,6,Potencial,0,0,1,0,0,1,0,0,1,0,1,0,0
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,48,4382,1,1,745,20,0,1.4,1,3,3,7,Potencial,0,0,1,0,1,0,0,0,1,0,0,1,0
54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,53,4324,1,1,264,12,0,1.0,1,2,2,5,Em risco,1,0,1,0,1,0,0,0,1,0,1,0,0
83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,40,4216,0,0,2157,22,4,4.0,3,4,4,11,Campeões,0,0,1,1,0,0,0,0,0,1,0,0,1
77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,67,4509,1,1,1526,23,3,2.0,3,4,4,11,Campeões,1,0,1,0,0,1,0,0,0,1,0,0,1
41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,48,4650,1,1,69,6,0,0.2,1,1,2,4,Em risco,0,0,1,0,1,0,0,1,0,0,0,0,0
80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,60,4800,0,0,1597,26,1,1.6666666666666667,1,4,4,9,Leais,0,0,1,0,0,1,0,0,0,1,0,0,1
18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,34,4235,1,1,64,8,0,0.5,3,2,1,6,Potencial,0,1,0,1,0,0,0,0,0,0,0,0,0
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,42,4797,1,1,497,18,0,0.75,2,3,3,8,Leais,0,0,1,1,0,0,0,0,0,0,0,1,0
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,70,4609,1,1,1067,17,0,1.2,1,3,4,8,Leais,0,0,0,0,0,1,0,0,1,0,0,0,1
22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,49,4256,2,1,31,7,0,0.2857142857142857,3,1,1,5,Em risco,0,0,1,0,1,0,0,0,0,0,0,0,0
44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,52,4501,2,1,211,14,0,0.5714285714285714,2,2,2,6,Potencial,0,0,1,0,1,0,0,1,0,0,1,0,0
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,50,4785,1,1,877,25,1,1.1666666666666667,4,4,3,11,Campeões,1,0,1,0,1,0,0,0,1,0,0,1,0
17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,47,4736,1,1,11,4,0,0.125,1,1,1,3,Inativos,0,0,1,0,1,0,0,0,0,0,0,0,0
92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,43,4628,0,0,2034,25,3,2.3333333333333335,2,4,4,10,Campeões,1,0,1,1,0,0,0,0,0,1,0,0,1
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,35,4401,0,0,1991,19,3,2.5,3,3,4,10,Campeões,0,0,0,1,0,0,0,0,0,1,0,0,1
82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,64,4292,0,0,1686,24,1,3.0,3,4,4,11,Campeões,1,0,0,0,0,1,0,0,0,1,0,0,1
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,44,4356,1,1,324,17,0,0.75,4,3,2,9,Leais,1,0,0,1,0,0,0,1,0,0,1,0,0
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,47,4276,1,1,69,9,0,0.3333333333333333,4,2,2,8,Leais,1,0,0,0,1,0,0,0,0,0,0,0,0
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,71,4812,2,1,252,16,0,0.5,4,3,2,9,Leais,0,0,1,0,0,1,0,1,0,0,1,0,0
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,61,4742,1,1,54,5,0,0.16666666666666666,2,1,1,4,Em risco,0,1,0,0,0,1,0,0,0,0,0,0,0
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,65,4682,2,1,964,27,0,1.8,3,4,3,10,Campeões,1,0,1,0,0,1,0,0,0,1,0,1,0
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,75,4701,1,1,1327,28,0,1.75,2,4,4,10,Campeões,0,0,1,0,0,0,1,0,0,1,0,0,1
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,62,4302,2,1,68,7,0,0.3333333333333333,3,1,1,5,Em risco,1,0,1,0,0,1,0,1,0,0,0,0,0
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,67,4752,0,0,60,5,0,0.125,1,1,1,3,Inativos,0,0,1,0,0,1,0,0,0,0,0,0,0
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,71,4632,2,1,55,5,1,0.14285714285714285,1,1,1,3,Inativos,0,0,0,0,0,1,0,1,0,0,0,0,0
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,60,4313,0,0,1456,21,1,3.0,3,4,4,11,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,68,4623,1,1,563,18,0,1.25,3,3,3,9,Leais,0,1,0,0,0,1,0,0,0,1,0,1,0
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,72,4700,1,1,1504,26,0,1.4,3,4,4,11,Campeões,0,0,0,0,0,1,0,0,0,1,0,0,1
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,59,4270,2,1,564,19,0,1.3333333333333333,3,3,3,9,Leais,0,0,0,0,1,0,0,0,0,1,0,1,0
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,63,4419,0,0,1125,23,1,4.0,2,4,4,10,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,67,4240,1,1,358,17,1,0.8571428571428571,2,3,2,7,Potencial,0,0,1,0,0,1,0,0,1,0,1,0,0
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,55,4404,1,1,42,5,0,0.125,4,1,1,6,Potencial,1,0,1,0,1,0,0,1,0,0,0,0,0
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,62,4270,1,1,184,10,1,0.6666666666666666,1,2,2,5,Em risco,0,0,1,0,0,1,0,0,1,0,1,0,0
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,43,4641,1,1,460,19,0,0.75,3,3,3,9,Leais,0,0,1,1,0,0,0,1,0,0,0,1,0
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,81,4236,0,0,145,8,0,0.375,4,2,2,8,Leais,1,0,0,0,0,0,1,1,0,0,1,0,0
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,79,4733,0,0,1376,25,0,1.5,4,4,4,12,Campeões,0,0,1,0,0,0,1,0,0,1,0,0,1
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,57,4729,1,1,792,23,0,1.375,1,4,3,8,Leais,1,0,0,0,1,0,0,0,1,0,0,1,0
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,74,4815,0,0,1382,23,0,2.0,2,4,4,10,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,79,4790,0,0,28,4,0,0.14285714285714285,3,1,1,5,Em risco,0,1,1,0,0,0,1,0,0,0,0,0,0
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,80,4478,0,0,1033,24,0,3.0,4,4,3,11,Campeões,1,0,1,0,0,0,1,0,1,0,0,1,0
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,57,4600,1,1,882,23,0,1.4,1,4,3,8,Leais,0,0,0,0,1,0,0,0,0,1,0,1,0
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,77,4687,0,0,2231,15,3,2.0,2,3,4,9,Leais,1,0,1,0,0,0,1,0,0,1,0,0,1
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,65,4825,1,1,1101,19,1,1.3333333333333333,3,3,4,10,Campeões,1,0,1,0,0,1,0,0,1,0,0,0,1
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,52,4859,1,1,369,16,0,0.8333333333333334,3,3,2,8,Leais,0,0,1,0,1,0,0,1,0,0,1,0,0
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,46,4326,1,1,48,5,0,0.14285714285714285,4,1,1,6,Potencial,0,1,0,0,1,0,0,0,0,0,0,0,0
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,77,4706,1,1,467,19,1,0.875,3,3,3,9,Leais,1,0,0,0,0,0,1,0,1,0,0,1,0
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,55,4755,2,1,44,8,0,0.2857142857142857,3,2,1,6,Potencial,0,0,0,0,1,0,0,0,0,0,0,0,0
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,47,4673,2,1,38,10,0,0.3333333333333333,3,2,1,6,Potencial,0,1,0,0,1,0,0,0,0,0,0,0,0
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,58,4439,2,1,81,9,0,0.3333333333333333,1,2,2,5,Em risco,0,0,1,0,1,0,0,1,0,0,1,0,0
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,55,4533,1,1,167,10,0,0.5555555555555556,4,2,2,8,Leais,1,0,0,0,1,0,0,1,0,0,1,0,0
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,71,4254,2,1,45,7,0,0.25,2,1,1,4,Em risco,1,0,1,0,0,1,0,1,0,0,0,0,0
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,54,4603,1,1,664,21,0,1.4,1,4,3,8,Leais,0,0,1,0,1,0,0,0,0,1,0,1,0
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,62,4496,1,1,622,20,0,1.75,2,3,3,8,Leais,0,1,1,0,0,1,0,0,1,0,0,1,0
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,47,4680,1,1,48,7,0,0.2857142857142857,3,1,1,5,Em risco,0,1,0,0,1,0,0,0,0,0,0,0,0
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,51,4453,1,1,461,16,0,1.5,3,3,3,9,Leais,0,0,1,0,1,0,0,0,1,0,0,1,0
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,49,4517,1,1,1073,26,0,1.8,3,4,4,11,Campeões,0,0,1,0,1,0,0,0,0,1,0,0,1
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,40,4499,1,1,55,8,0,0.3333333333333333,1,2,1,4,Em risco,0,1,1,1,0,0,0,0,0,0,0,0,0
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,70,4664,1,1,976,26,0,1.5,2,4,3,9,Leais,0,0,1,0,0,1,0,0,1,0,0,1,0
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,46,4217,1,1,20,5,0,0.2,4,1,1,6,Potencial,1,0,0,0,1,0,0,1,0,0,0,0,0
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,44,4621,0,0,1149,17,0,2.0,3,3,4,10,Campeões,0,0,1,1,0,0,0,0,0,1,0,0,1
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,65,4218,0,0,43,6,0,0.3333333333333333,1,1,1,3,Inativos,0,1,1,0,0,1,0,0,0,0,0,0,0
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,51,4456,1,1,224,10,1,0.42857142857142855,3,2,2,7,Potencial,1,0,1,0,1,0,0,1,0,0,1,0,0
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,52,4853,1,1,101,9,0,0.3333333333333333,4,2,2,8,Leais,1,0,0,0,1,0,0,0,0,0,1,0,0
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,80,4641,0,0,209,10,0,0.6666666666666666,1,2,2,5,Em risco,1,0,1,0,0,0,1,1,0,0,1,0,0
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,41,4836,0,0,968,21,0,1.5,2,4,3,9,Leais,0,0,0,1,0,0,0,0,0,1,0,1,0
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,74,4590,0,0,1165,17,0,,2,3,4,9,Leais,1,0,1,0,0,1,0,0,0,1,0,0,1
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,59,4307,1,1,24,5,0,0.16666666666666666,3,1,1,5,Em risco,0,0,1,0,1,0,0,1,0,0,0,0,0
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,71,4812,2,1,252,16,0,0.5,4,3,2,9,Leais,0,0,1,0,0,1,0,1,0,0,1,0,0
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,41,4873,1,1,165,12,0,0.375,1,2,2,5,Em risco,0,0,0,1,0,0,0,0,0,0,1,0,0
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,49,4828,0,0,269,13,0,0.625,2,2,2,6,Potencial,1,0,1,0,1,0,0,0,0,0,1,0,0
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,53,4531,1,1,102,7,0,0.42857142857142855,4,1,2,7,Potencial,1,0,1,0,1,0,0,1,0,0,1,0,0
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,42,4536,0,0,461,19,0,2.0,4,3,3,10,Campeões,0,1,1,1,0,0,0,0,1,0,0,1,0
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,47,4763,1,1,47,7,0,0.3333333333333333,2,1,1,4,Em risco,0,1,0,0,1,0,0,0,0,0,0,0,0
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,50,4336,2,1,144,10,0,0.4,2,2,2,6,Potencial,1,0,0,0,1,0,0,1,0,0,1,0,0
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,58,4827,0,0,1338,24,0,1.5,1,4,4,9,Leais,0,0,1,0,1,0,0,0,1,0,0,0,1
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,67,4417,1,1,917,25,0,1.5714285714285714,1,4,3,8,Leais,0,0,1,0,0,1,0,0,0,1,0,1,0
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,55,4748,2,1,318,17,0,0.625,4,3,2,9,Leais,0,0,1,0,1,0,0,0,0,0,1,0,0
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,59,4807,2,1,253,14,0,0.625,4,2,2,8,Leais,0,0,0,0,1,0,0,1,0,0,1,0,0
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,53,4850,1,1,502,20,0,1.0,4,3,3,10,Campeões,0,0,1,0,1,0,0,1,0,0,0,1,0
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,43,4406,1,1,119,7,0,0.3333333333333333,2,1,2,5,Em risco,0,0,1,1,0,0,0,1,0,0,1,0,0
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,47,4874,2,1,1250,29,0,0.25,2,4,4,10,Campeões,0,1,1,0,1,0,0,0,1,0,0,0,1
77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,47,4443,1,1,969,24,0,2.0,3,4,3,10,Campeões,0,0,1,0,1,0,0,0,0,1,0,1,0
34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,76,4532,2,1,76,9,0,0.4,4,2,2,8,Leais,0,0,1,0,0,0,1,0,0,0,1,0,0
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,63,4282,2,1,62,7,0,0.25,4,1,1,6,Potencial,1,0,0,0,0,1,0,1,0,0,0,0,0
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,64,4522,0,0,1382,26,1,3.0,1,4,4,9,Leais,0,1,1,0,0,1,0,0,0,1,0,0,1
37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,50,4346,1,1,84,7,0,0.3333333333333333,1,1,2,4,Em risco,0,0,0,0,1,0,0,1,0,0,1,0,0
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,74,4555,2,1,255,14,1,0.5,2,2,2,6,Potencial,0,0,1,0,0,1,0,0,0,0,1,0,0
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,66,4584,2,1,43,5,0,0.16666666666666666,2,1,1,4,Em risco,1,0,1,0,0,1,0,0,0,0,0,0,0
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,71,4473,1,1,398,14,0,1.0,4,2,3,9,Leais,0,0,0,0,0,1,0,0,1,0,0,1,0
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,49,4278,1,1,76,8,0,0.5,1,2,2,5,Em risco,1,0,0,0,1,0,0,1,0,0,1,0,0
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,62,4227,2,1,902,15,1,1.5,1,3,3,7,Potencial,0,0,1,0,0,1,0,0,1,0,0,1,0
75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,45,4262,1,1,823,21,0,1.75,3,4,3,10,Campeões,0,1,1,0,1,0,0,0,0,1,0,1,0
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,50,4206,1,1,1179,26,0,2.3333333333333335,1,4,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,52,4827,1,1,1921,29,1,1.6666666666666667,1,4,4,9,Leais,0,0,1,0,1,0,0,0,0,1,0,0,1
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,75,4631,2,1,185,10,0,0.6,1,2,2,5,Em risco,1,0,1,0,0,0,1,0,1,0,1,0,0
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,60,4670,2,1,433,23,0,0.7142857142857143,3,4,3,10,Campeões,0,0,0,0,0,1,0,1,0,0,0,1,0
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,75,4374,2,1,34,6,1,0.14285714285714285,1,1,1,3,Inativos,0,0,1,0,0,0,1,1,0,0,0,0,0
53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,68,4590,1,1,907,27,0,1.0,4,4,3,11,Campeões,0,0,1,0,0,1,0,0,1,0,0,1,0
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,60,4408,2,1,416,25,0,,1,4,3,8,Leais,1,0,0,0,0,1,0,0,0,0,0,1,0
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,62,4594,2,1,44,10,0,0.4,1,2,1,4,Em risco,0,0,0,0,0,1,0,0,0,0,0,0,0
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,70,4266,0,0,1588,17,0,4.0,4,3,4,11,Campeões,0,0,1,0,0,1,0,0,0,1,0,0,1
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,52,4805,0,0,1797,17,1,1.0,2,3,4,9,Leais,1,0,0,0,1,0,0,0,1,0,0,0,1
37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,60,4837,2,1,40,6,0,0.125,3,1,1,5,Em risco,0,0,1,0,0,1,0,1,0,0,0,0,0
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,63,4794,1,1,1143,21,0,0.4444444444444444,2,4,4,10,Campeões,1,0,0,0,0,1,0,1,0,0,0,0,1
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,57,4205,0,0,914,14,1,4.0,2,2,3,7,Potencial,1,0,1,0,1,0,0,0,0,1,0,1,0
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,34,4729,0,0,1502,12,1,0.2857142857142857,2,2,4,8,Leais,0,0,1,1,0,0,0,0,1,0,0,0,1
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,72,4704,1,1,1338,20,0,2.5,4,3,4,11,Campeões,0,0,0,0,0,1,0,0,0,1,0,0,1
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,43,4547,1,1,27,5,0,0.1111111111111111,1,1,1,3,Inativos,1,0,1,1,0,0,0,0,0,0,0,0,0
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,44,4478,1,1,763,22,1,1.8,4,4,3,11,Campeões,0,1,1,1,0,0,0,0,1,0,0,1,0
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,75,4549,0,0,1331,22,0,0.7142857142857143,2,4,4,10,Campeões,0,0,0,0,0,0,1,0,0,1,0,0,1
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,70,4506,2,1,525,19,0,1.2,1,3,3,7,Potencial,0,0,1,0,0,1,0,1,0,0,0,1,0
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,65,4218,2,1,9,4,0,0.14285714285714285,4,1,1,6,Potencial,1,0,1,0,0,1,0,0,0,0,0,0,0
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,64,4287,1,1,953,16,1,1.25,1,3,3,7,Potencial,0,0,1,0,0,1,0,0,1,0,0,1,0
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,55,4465,2,1,68,7,0,0.2857142857142857,3,1,1,5,Em risco,1,0,0,0,1,0,0,1,0,0,0,0,0
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,55,4472,2,1,131,10,0,0.3333333333333333,3,2,2,7,Potencial,1,0,0,0,1,0,0,0,0,0,1,0,0
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,58,4528,1,1,882,23,0,2.0,2,4,3,9,Leais,0,0,1,0,1,0,0,0,1,0,0,1,0
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,48,4867,0,0,1149,25,0,1.2857142857142858,1,4,4,9,Leais,0,1,1,0,1,0,0,0,1,0,0,0,1
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,57,4491,1,1,37,5,0,0.125,2,1,1,4,Em risco,0,0,1,0,1,0,0,0,0,0,0,0,0
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,61,4512,1,1,388,15,0,1.0,1,3,2,6,Potencial,1,0,0,0,0,1,0,0,1,0,1,0,0
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,40,4703,0,0,1428,16,0,2.0,4,3,4,11,Campeões,0,0,1,1,0,0,0,0,0,1,0,0,1
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,68,4606,0,0,1633,24,0,3.0,1,4,4,9,Leais,1,0,1,0,0,1,0,0,0,1,0,0,1
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,51,4607,1,1,173,10,0,0.4444444444444444,3,2,2,7,Potencial,1,0,1,0,1,0,0,0,0,0,1,0,0
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,39,4468,1,1,99,9,0,0.4444444444444444,3,2,2,7,Potencial,0,0,0,1,0,0,0,0,0,0,1,0,0
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,67,4675,1,1,215,12,0,0.5714285714285714,4,2,2,8,Leais,0,0,1,0,0,1,0,1,0,0,1,0,0
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,64,4701,1,1,929,31,0,1.0,2,4,3,9,Leais,1,0,1,0,0,1,0,0,1,0,0,1,0
